timestamp_utc,sea_surface_temperature,mean_sea_level_pressure,dewpoint_temperature_2m,temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m,relative_humidity_850hPa,vorticity_850hPa,sea_surface_temperature_c,temperature_2m_c,dewpoint_temperature_2m_c,mean_sea_level_pressure_hpa,wind_speed_10m_ms
2024-05-25 13:00:00,304.40618896484375,99895.1796875,298.91943359375,304.0186767578125,2.0634398460388184,3.6716980934143066,76.22207641601562,2.208967271144502e-05,31.256188964843773,30.868676757812523,25.769433593750023,998.951796875,4.211787137000511
2024-05-25 14:00:00,304.4061584472656,99965.953125,299.0852355957031,303.5457763671875,2.080605983734131,3.893059492111206,76.28286743164062,2.254915307275951e-05,31.256158447265648,30.395776367187523,25.935235595703148,999.65953125,4.4141628276115314
2024-05-25 15:00:00,304.4061584472656,100044.3203125,299.0981750488281,303.0097351074219,2.1774344444274902,4.074498176574707,76.28714752197266,1.959611108759418e-05,31.256158447265648,29.859735107421898,25.948175048828148,1000.443203125,4.619822090804998
2024-05-25 16:00:00,304.4061584472656,100103.75,299.1359558105469,303.0113525390625,2.292043447494507,4.200305461883545,76.63069915771484,2.2072574211051688e-05,31.256158447265648,29.861352539062523,25.985955810546898,1001.0375,4.78497953374215
2024-05-25 17:00:00,304.4061584472656,100115.8125,299.1571350097656,302.680419921875,2.449833869934082,4.29606819152832,76.8786392211914,2.1963633116683923e-05,31.256158447265648,29.530419921875023,26.007135009765648,1001.158125,4.9454916738922545
2024-05-25 18:00:00,304.4061584472656,100088.1640625,299.1226501464844,302.54022216796875,2.6288602352142334,4.317183494567871,77.43479919433594,2.1985939383739606e-05,31.256158447265648,29.390222167968773,25.972650146484398,1000.881640625,5.054599832040108
2024-05-25 19:00:00,304.4062194824219,100031.3515625,299.1036682128906,302.47979736328125,2.7883565425872803,4.346108436584473,77.87991333007812,2.2265508960117586e-05,31.256219482421898,29.329797363281273,25.953668212890648,1000.313515625,5.16367996211423
2024-05-25 20:00:00,304.40618896484375,99986.4921875,299.0507507324219,302.14459228515625,2.9321751594543457,4.3143486976623535,78.28007507324219,2.2467698727268726e-05,31.256188964843773,28.994592285156273,25.900750732421898,999.864921875,5.216440917976735
2024-05-25 21:00:00,304.40618896484375,99920.03125,299.05584716796875,302.0411376953125,3.112832546234131,4.281592845916748,78.74175262451172,2.271926132380031e-05,31.256188964843773,28.891137695312523,25.905847167968773,999.2003125,5.293558704605054
2024-05-25 22:00:00,303.7154846191406,99893.859375,298.8918762207031,301.88934326171875,3.027031183242798,4.07177209854126,75.86014556884766,2.3678800062043592e-05,30.565484619140648,28.739343261718773,25.741876220703148,998.93859375,5.073681681657156
2024-05-25 23:00:00,303.7154846191406,99922.984375,298.9007263183594,301.9050598144531,2.993361473083496,4.245082378387451,76.34896850585938,2.3700516976532526e-05,30.565484619140648,28.755059814453148,25.750726318359398,999.22984375,5.194317790416394
2024-05-26 00:00:00,303.7154846191406,99941.09375,299.0143737792969,302.2759704589844,3.0140221118927,4.3965654373168945,76.59734344482422,2.3942326151882298e-05,30.565484619140648,29.125970458984398,25.864373779296898,999.4109375,5.330489371116655
2024-05-26 01:00:00,303.7154846191406,99994.1953125,298.97900390625,302.398681640625,3.0544228553771973,4.466171741485596,76.4969253540039,2.4653514628880657e-05,30.565484619140648,29.248681640625023,25.829003906250023,999.941953125,5.410747545755122
2024-05-26 02:00:00,303.7154846191406,100015.8046875,299.0342102050781,302.990234375,3.1595993041992188,4.518429756164551,76.59734344482422,2.3942326151882298e-05,30.565484619140648,29.840234375000023,25.884210205078148,1000.158046875,5.513553774516889
2024-05-26 03:00:00,303.7154846191406,100059.890625,298.93988037109375,303.075927734375,3.286892890930176,4.480162143707275,76.25950622558594,2.482599848008249e-05,30.565484619140648,29.925927734375023,25.789880371093773,1000.59890625,5.5565742783080925
2024-05-26 04:00:00,303.7154846191406,100065.21875,298.86370849609375,303.17254638671875,3.3649606704711914,4.396099090576172,76.42433166503906,2.476176268828567e-05,30.565484619140648,30.022546386718773,25.713708496093773,1000.6521875,5.536122065849215
2024-05-26 05:00:00,303.7154846191406,100051.765625,298.8160095214844,304.0121765136719,3.4921255111694336,4.3573150634765625,75.89915466308594,2.483503703842871e-05,30.565484619140648,30.862176513671898,25.666009521484398,1000.51765625,5.584007087044226
2024-05-26 06:00:00,303.7154846191406,100023.703125,298.6461486816406,304.48992919921875,3.6193151473999023,4.288263320922852,75.2607421875,2.498850881238468e-05,30.565484619140648,31.339929199218773,25.496148681640648,1000.23703125,5.611474355797294
2024-05-26 07:00:00,303.7154235839844,99973.5859375,298.6651611328125,304.605712890625,3.7208821773529053,4.2424187660217285,74.80205535888672,2.490716906322632e-05,30.565423583984398,31.455712890625023,25.515161132812523,999.735859375,5.642967407670881
2024-05-26 08:00:00,303.7154235839844,99899.4375,298.57843017578125,304.9403381347656,3.813795328140259,4.240395545959473,74.6137924194336,2.4440418201265857e-05,30.565423583984398,31.790338134765648,25.428430175781273,998.994375,5.703156072836986
2024-05-26 09:00:00,303.7154235839844,99827.9453125,298.62060546875,305.01153564453125,3.8825771808624268,4.312894344329834,74.2771224975586,2.4182325432775542e-05,30.565423583984398,31.861535644531273,25.470605468750023,998.279453125,5.803056366321621
2024-05-26 10:00:00,303.7154235839844,99743.953125,298.78057861328125,304.35504150390625,3.1293559074401855,4.452571868896484,71.27088928222656,2.3949578462634236e-05,30.565423583984398,31.205041503906273,25.630578613281273,997.43953125,5.442266498722671
2024-05-26 11:00:00,303.7154846191406,99756.828125,298.7973937988281,304.2851257324219,2.9348855018615723,4.809676647186279,71.17163848876953,2.367112938372884e-05,30.565484619140648,31.135125732421898,25.647393798828148,997.56828125,5.634407010460489
2024-05-26 12:00:00,303.7154541015625,99762.0,298.8638916015625,304.2742919921875,2.7636165618896484,5.2150678634643555,71.01322937011719,2.3388503905152902e-05,30.565454101562523,31.124291992187523,25.713891601562523,997.62,5.902076695680042
2024-05-26 13:00:00,303.7154541015625,99818.1875,298.97113037109375,304.26666259765625,2.7131567001342773,5.616403102874756,71.07662963867188,2.3033120669424534e-05,30.565454101562523,31.116662597656273,25.821130371093773,998.181875,6.237403553840709
2024-05-26 14:00:00,303.7154541015625,99902.0546875,299.1087951660156,303.8717041015625,2.68377947807312,5.908672332763672,71.3703384399414,2.272057463414967e-05,30.565454101562523,30.721704101562523,25.958795166015648,999.020546875,6.489613318441502
2024-05-26 15:00:00,303.7154235839844,99978.1015625,299.0277099609375,303.249755859375,2.7046866416931152,6.151538848876953,71.662109375,2.2976601030677557e-05,30.565423583984398,30.099755859375023,25.877709960937523,999.781015625,6.719877977984092
2024-05-26 16:00:00,303.7154846191406,100017.3515625,299.0834045410156,303.1908874511719,2.769296884536743,6.3582868576049805,71.84282684326172,2.3123768187360838e-05,30.565484619140648,30.040887451171898,25.933404541015648,1000.173515625,6.935186875513675
2024-05-26 17:00:00,303.7154541015625,100027.2265625,299.0392761230469,302.8742370605469,2.927743673324585,6.5036725997924805,72.21504974365234,2.292324643349275e-05,30.565454101562523,29.724237060546898,25.889276123046898,1000.272265625,7.132281563566011
2024-05-26 18:00:00,303.7154846191406,100001.0,299.0413818359375,302.72662353515625,3.17020320892334,6.530693054199219,72.7854232788086,2.285406480950769e-05,30.565484619140648,29.576623535156273,25.891381835937523,1000.01,7.25948621832384
2024-05-26 19:00:00,303.7154846191406,99947.7578125,299.01763916015625,302.6310119628906,3.4597511291503906,6.487534046173096,73.2336654663086,2.3203214368550107e-05,30.565484619140648,29.481011962890648,25.867639160156273,999.477578125,7.352412928822242
2024-05-26 20:00:00,303.7154846191406,99899.7421875,298.95391845703125,302.3275146484375,3.719758987426758,6.418601036071777,73.61013793945312,2.4040422431426123e-05,30.565484619140648,29.177514648437523,25.803918457031273,998.997421875,7.418560924114853
2024-05-26 21:00:00,303.7154846191406,99864.6484375,298.9246826171875,302.26910400390625,3.939666509628296,6.330610275268555,74.0151138305664,2.484858123352751e-05,30.565484619140648,29.119104003906273,25.774682617187523,998.646484375,7.456379729092571
2024-05-26 22:00:00,303.16632080078125,99837.71875,298.9335632324219,302.0886535644531,3.6784887313842773,5.862389087677002,69.19596099853516,2.630996641528327e-05,30.016320800781273,28.938653564453148,25.783563232421898,998.3771875,6.920902048305228
2024-05-26 23:00:00,303.16632080078125,99867.0703125,298.91485595703125,302.1005554199219,3.6721034049987793,6.02603816986084,69.09550476074219,2.6501464162720367e-05,30.016320800781273,28.950555419921898,25.764855957031273,998.670703125,7.056732915565347
2024-05-27 00:00:00,303.16632080078125,99908.7265625,299.04595947265625,302.45050048828125,3.7625694274902344,6.079313278198242,68.94512939453125,2.6207120754406787e-05,30.016320800781273,29.300500488281273,25.895959472656273,999.087265625,7.149474010803987
2024-05-27 01:00:00,303.16632080078125,99975.1171875,299.0013427734375,302.5697937011719,3.872182607650757,6.084097862243652,69.03426361083984,2.5660076062195003e-05,30.016320800781273,29.419793701171898,25.851342773437523,999.751171875,7.211799008870865
2024-05-27 02:00:00,303.16632080078125,100021.125,299.01702880859375,303.0133056640625,3.976503372192383,6.050769329071045,69.0528564453125,2.5412246031919494e-05,30.016320800781273,29.863305664062523,25.867028808593773,1000.21125,7.240468806830415
2024-05-27 03:00:00,303.16632080078125,100045.9140625,298.95257568359375,303.13623046875,4.105838298797607,5.987479209899902,69.11363983154297,2.6684052500058897e-05,30.016320800781273,29.986230468750023,25.802575683593773,1000.459140625,7.260014836407485
2024-05-27 04:00:00,303.16632080078125,100056.0390625,298.900390625,303.2138671875,4.243574142456055,5.864829063415527,69.1358413696289,2.683131242520176e-05,30.016320800781273,30.063867187500023,25.750390625000023,1000.560390625,7.239070482154811
2024-05-27 05:00:00,303.1662902832031,100039.9765625,298.8283996582031,303.8569030761719,4.386101245880127,5.728463649749756,68.94512939453125,2.6207120754406787e-05,30.016290283203148,30.706903076171898,25.678399658203148,1000.399765625,7.214788973048034
2024-05-27 06:00:00,303.1662902832031,100019.953125,298.788330078125,304.383544921875,4.496970176696777,5.581930637359619,68.54291534423828,2.491022678441368e-05,30.016290283203148,31.233544921875023,25.638330078125023,1000.19953125,7.168032534133352
2024-05-27 07:00:00,303.16632080078125,99950.28125,298.7740783691406,304.45330810546875,4.546142578125,5.448466777801514,67.660888671875,2.3794938897481188e-05,30.016320800781273,31.303308105468773,25.624078369140648,999.5028125,7.095999053653251
2024-05-27 08:00:00,303.16632080078125,99878.1796875,298.61871337890625,304.78570556640625,4.577095985412598,5.399245262145996,66.68132019042969,2.287430288561154e-05,30.016320800781273,31.635705566406273,25.468713378906273,998.781796875,7.078252401580923
2024-05-27 09:00:00,303.16632080078125,99830.5703125,298.6263427734375,304.83148193359375,4.53645658493042,5.400237560272217,65.94915771484375,2.1758914954261854e-05,30.016320800781273,31.681481933593773,25.476342773437523,998.305703125,7.052801149496092
2024-05-27 10:00:00,303.16632080078125,99796.65625,298.7491149902344,304.47552490234375,4.003748893737793,4.825930118560791,68.94512939453125,2.6207120754406787e-05,30.016320800781273,31.325524902343773,25.599114990234398,997.9665625,6.270534802816964
2024-05-27 11:00:00,303.16632080078125,99812.5546875,298.7882995605469,304.437255859375,3.6970512866973877,5.08375358581543,64.95643615722656,1.9694427464855835e-05,30.016320800781273,31.287255859375023,25.638299560546898,998.125546875,6.285915902854734
2024-05-27 12:00:00,303.1662902832031,99839.53125,298.8765563964844,304.3965759277344,3.374293327331543,5.43588924407959,64.58504486083984,1.9327797417645343e-05,30.016290283203148,31.246575927734398,25.726556396484398,998.3953125,6.398026831201503
2024-05-27 13:00:00,303.16632080078125,99900.03125,298.9676818847656,304.369873046875,3.1969451904296875,5.809245586395264,64.22291564941406,1.8893240849138238e-05,30.016320800781273,31.219873046875023,25.817681884765648,999.0003125,6.630821429782615
2024-05-27 14:00:00,303.16632080078125,99986.171875,299.1474304199219,303.9617919921875,3.1256704330444336,6.104551315307617,64.13958740234375,1.851915476436261e-05,30.016320800781273,30.811791992187523,25.997430419921898,999.86171875,6.85823318481022
2024-05-27 15:00:00,303.16632080078125,100049.1796875,298.9744873046875,303.4039001464844,3.0982842445373535,6.312128067016602,64.28713989257812,1.8311775420443155e-05,30.016320800781273,30.253900146484398,25.824487304687523,1000.491796875,7.0315237320489175
2024-05-27 16:00:00,303.16632080078125,100092.546875,299.02093505859375,303.2940979003906,3.1470751762390137,6.464064121246338,64.65843963623047,1.810321191442199e-05,30.016320800781273,30.144097900390648,25.870935058593773,1000.92546875,7.189451100639325
2024-05-27 17:00:00,303.1662902832031,100090.71875,299.00616455078125,302.9275817871094,3.2150042057037354,6.621500492095947,65.06258392333984,1.8611013729241677e-05,30.016290283203148,29.777581787109398,25.856164550781273,1000.9071875,7.360741865431743
2024-05-27 18:00:00,303.16632080078125,100071.6875,298.9889831542969,302.8063659667969,3.364131212234497,6.705577373504639,65.58000183105469,1.950985097209923e-05,30.016320800781273,29.656365966796898,25.838983154296898,1000.716875,7.502142808903848
2024-05-27 19:00:00,303.1662902832031,100030.484375,298.97979736328125,302.7221374511719,3.5505433082580566,6.709799766540527,66.1000747680664,2.0159584892098792e-05,30.016290283203148,29.572137451171898,25.829797363281273,1000.30484375,7.59129571884032
2024-05-27 20:00:00,303.16632080078125,99994.0078125,298.8802185058594,302.3700256347656,3.74318528175354,6.665499210357666,66.52346801757812,2.0498189769568853e-05,30.016320800781273,29.220025634765648,25.730218505859398,999.940078125,7.6446265949891234
2024-05-27 21:00:00,303.16632080078125,99973.5546875,298.8602294921875,302.3135986328125,3.9221062660217285,6.605724334716797,68.94512939453125,2.6207120754406787e-05,30.016320800781273,29.163598632812523,25.710229492187523,999.735546875,7.682350652517534
2024-05-27 22:00:00,303.0985107421875,99971.5703125,298.842529296875,302.0509033203125,3.980473041534424,5.932014465332031,67.6358642578125,2.0707946532638744e-05,29.948510742187523,28.900903320312523,25.692529296875023,999.715703125,7.143735804975627
2024-05-27 23:00:00,303.0985412597656,100002.671875,298.8460998535156,302.0673522949219,4.044125556945801,5.965724468231201,67.82882690429688,1.9980338038294576e-05,29.948541259765648,28.917352294921898,25.696099853515648,1000.02671875,7.207275487394292
