timestamp_utc,sea_surface_temperature,mean_sea_level_pressure,dewpoint_temperature_2m,temperature_2m,u_component_of_wind_10m,v_component_of_wind_10m,relative_humidity_850hPa,vorticity_850hPa,sea_surface_temperature_c,temperature_2m_c,dewpoint_temperature_2m_c,mean_sea_level_pressure_hpa,wind_speed_10m_ms,gpm_mean_precip_mm_hr,gpm_max_precip_mm_hr,SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY
2024-05-24 10:00:00+00:00,304.4061584472656,99848.2734375,298.67303466796875,304.50592041015625,1.2981526851654053,3.0206644535064697,74.50244903564453,1.8024209566647187e-05,31.256158447265648,31.355920410156276,25.523034667968773,998.482734375,3.287797763652699,1.316537857055664,61.39999771118164,2024145N14087,2024,NI,BB,REMAL,2024-05-24 09:00:00+00:00,MX,16.1,89.4,,, 
2024-05-24 11:00:00+00:00,304.4061584472656,99871.921875,298.6850891113281,304.38189697265625,1.2758545875549316,3.1637063026428223,74.7458724975586,1.849854561442044e-05,31.256158447265648,31.231896972656276,25.535089111328148,998.71921875,3.411281650343003,1.4224953651428225,61.15999984741211,2024145N14087,2024,NI,BB,REMAL,2024-05-24 12:00:00+00:00,MX,16.4,89.6,25.0,995.0,newdelhi
2024-05-24 12:00:00+00:00,304.4061584472656,99902.8984375,298.7120361328125,304.3382873535156,1.3007323741912842,3.305940628051758,75.16094207763672,1.879534829640761e-05,31.256158447265648,31.188287353515648,25.562036132812523,999.028984375,3.552625528460964,1.37594473361969,62.23999786376953,2024145N14087,2024,NI,BB,REMAL,2024-05-24 12:00:00+00:00,MX,16.4,89.6,25.0,995.0,newdelhi
2024-05-24 13:00:00+00:00,304.4061584472656,99949.203125,298.8077392578125,304.27056884765625,1.3755346536636353,3.4459705352783203,75.47833251953125,1.866983075160533e-05,31.256158447265648,31.120568847656276,25.657739257812523,999.49203125,3.7103650108090296,1.4513903856277466,64.55999755859375,2024145N14087,2024,NI,BB,REMAL,2024-05-24 12:00:00+00:00,MX,16.4,89.6,25.0,995.0,newdelhi
2024-05-24 14:00:00+00:00,304.4061584472656,100018.296875,298.9356384277344,303.6460876464844,1.471091628074646,3.518627166748047,75.75379943847656,1.8637520042830147e-05,31.256158447265648,30.4960876464844,25.7856384277344,1000.18296875,3.8137708002407145,1.5083339214324951,55.77000045776367,2024145N14087,2024,NI,BB,REMAL,2024-05-24 15:00:00+00:00,MX,16.7,89.7,,, 
2024-05-24 15:00:00+00:00,304.4061584472656,100087.34375,298.89337158203125,302.91168212890625,1.591244101524353,3.5564138889312744,76.14423370361328,1.879366755019873e-05,31.256158447265648,29.761682128906276,25.743371582031276,1000.8734375,3.896169598467104,1.3549654483795166,54.15999984741211,2024145N14087,2024,NI,BB,REMAL,2024-05-24 15:00:00+00:00,MX,16.7,89.7,,, 
2024-05-24 16:00:00+00:00,304.4061584472656,100129.1796875,298.9209289550781,302.8545227050781,1.6963987350463867,3.5638790130615234,76.59203338623047,1.915113716677297e-05,31.256158447265648,29.704522705078148,25.770928955078148,1001.291796875,3.947024485356958,1.561726450920105,56.52999877929688,2024145N14087,2024,NI,BB,REMAL,2024-05-24 15:00:00+00:00,MX,16.7,89.7,,, 
2024-05-24 17:00:00+00:00,304.4061584472656,100128.03125,298.9142761230469,302.447998046875,1.8052328824996948,3.531191349029541,76.9576644897461,1.965728370123543e-05,31.256158447265648,29.297998046875023,25.764276123046898,1001.2803125,3.965876713101307,1.6764850616455078,47.43999862670898,2024145N14087,2024,NI,BB,REMAL,2024-05-24 18:00:00+00:00,MX,17.0,89.9,25.0,995.0,newdelhi
2024-05-24 18:00:00+00:00,304.4061584472656,100097.3125,298.8924865722656,302.2215576171875,1.8883494138717647,3.4622929096221924,77.48623657226562,1.966243507922627e-05,31.256158447265648,29.071557617187523,25.742486572265648,1000.973125,3.9437717607501,1.699372410774231,49.59000015258789,2024145N14087,2024,NI,BB,REMAL,2024-05-24 18:00:00+00:00,MX,17.0,89.9,25.0,995.0,newdelhi
2024-05-24 19:00:00+00:00,304.4062194824219,100049.3828125,298.9149169921875,302.1205444335937,2.031524896621704,3.339534282684326,78.15589904785156,1.9132427041768096e-05,31.256219482421898,28.970544433593773,25.764916992187523,1000.493828125,3.9089106706111534,1.2805519104003906,49.56999969482422,2024145N14087,2024,NI,BB,REMAL,2024-05-24 18:00:00+00:00,MX,17.0,89.9,25.0,995.0,newdelhi
2024-05-24 20:00:00+00:00,304.4062194824219,99991.578125,298.8803100585937,301.7667541503906,2.206385612487793,3.1897051334381104,79.05699920654297,1.942544440680649e-05,31.256219482421898,28.616754150390648,25.730310058593773,999.91578125,3.878447667466272,1.3212199211120603,63.6099967956543,2024145N14087,2024,NI,BB,REMAL,2024-05-24 21:00:00+00:00,MX,17.2,89.9,,, 
2024-05-24 21:00:00+00:00,304.4061889648437,99955.0,298.8794860839844,301.6392517089844,2.337362289428711,2.9884517192840576,75.06324768066406,1.615166365809273e-05,31.256188964843773,28.4892517089844,25.7294860839844,999.55,3.793956529868953,1.8631281852722168,64.01000213623047,2024145N14087,2024,NI,BB,REMAL,2024-05-24 21:00:00+00:00,MX,17.2,89.9,,, 
2024-05-24 22:00:00+00:00,304.4061889648437,99917.8984375,298.9256896972656,301.6290588378906,2.0476646423339844,2.8994040489196777,74.35296630859375,1.9412163965171203e-05,31.256188964843773,28.479058837890648,25.775689697265648,999.178984375,3.5495738232013974,1.5723496675491333,61.56999969482422,2024145N14087,2024,NI,BB,REMAL,2024-05-24 21:00:00+00:00,MX,17.2,89.9,,, 
2024-05-24 23:00:00+00:00,304.4061889648437,99921.109375,298.91729736328125,301.5731506347656,1.9754831790924072,2.991539716720581,75.43142700195312,1.915829670906533e-05,31.256188964843773,28.423150634765648,25.767297363281276,999.21109375,3.584946815169466,1.896308422088623,55.52000045776367,2024145N14087,2024,NI,BB,REMAL,2024-05-25 00:00:00+00:00,TS,17.6,90.0,30.0,993.0,newdelhi
2024-05-25 00:00:00+00:00,304.4061889648437,99964.625,298.99566650390625,302.0788269042969,1.9298715591430664,3.09391188621521,76.28714752197266,1.959611108759418e-05,31.256188964843773,28.928826904296898,25.845666503906276,999.64625,3.646463354327457,2.11718225479126,62.55999755859375,2024145N14087,2024,NI,BB,REMAL,2024-05-25 00:00:00+00:00,TS,17.6,90.0,30.0,993.0,newdelhi
2024-05-25 01:00:00+00:00,304.4061889648437,100018.40625,298.9928283691406,302.1601867675781,1.8570648431777956,3.165377616882324,76.82719421386719,2.0255689378245734e-05,31.256188964843773,29.010186767578148,25.842828369140648,1000.1840625,3.6699189758394657,2.4364495277404785,63.21999740600586,2024145N14087,2024,NI,BB,REMAL,2024-05-25 00:00:00+00:00,TS,17.6,90.0,30.0,993.0,newdelhi
2024-05-25 02:00:00+00:00,304.4061889648437,100045.953125,299.05572509765625,303.01092529296875,1.7817051410675049,3.251927614212036,77.18243408203125,2.0919693270116117e-05,31.256188964843773,29.860925292968773,25.905725097656276,1000.45953125,3.708032688337734,2.2594149112701416,63.6099967956543,2024145N14087,2024,NI,BB,REMAL,2024-05-25 03:00:00+00:00,TS,17.9,89.8,30.0,992.0,newdelhi
2024-05-25 03:00:00+00:00,304.4061889648437,100075.578125,298.9791564941406,303.1429748535156,1.7723397016525269,3.3921995162963867,77.54663848876953,2.1129231754457575e-05,31.256188964843773,29.992974853515648,25.829156494140648,1000.75578125,3.827297424608546,2.129547595977783,63.34000015258789,2024145N14087,2024,NI,BB,REMAL,2024-05-25 03:00:00+00:00,TS,17.9,89.8,30.0,992.0,newdelhi
2024-05-25 04:00:00+00:00,304.4061889648437,100083.109375,298.958251953125,303.2763977050781,1.7632228136062622,3.420973539352417,78.67737579345703,2.163601493521128e-05,31.256188964843773,30.126397705078148,25.808251953125023,1000.83109375,3.84863802498637,2.0164949893951416,67.04000091552734,2024145N14087,2024,NI,BB,REMAL,2024-05-25 03:00:00+00:00,TS,17.9,89.8,30.0,992.0,newdelhi
2024-05-25 05:00:00+00:00,304.4061584472656,100071.8671875,298.91729736328125,304.04217529296875,1.820217251777649,3.4557859897613525,79.79338073730469,2.1802699848194607e-05,31.256158447265648,30.892175292968773,25.767297363281276,1000.718671875,3.9058478785917696,2.0977253913879395,67.0,2024145N14087,2024,NI,BB,REMAL,2024-05-25 06:00:00+00:00,TS,18.2,89.6,30.0,991.0,newdelhi
2024-05-25 06:00:00+00:00,304.4061584472656,100051.71875,298.7433166503906,304.5643310546875,1.922147274017334,3.4949464797973637,80.0855941772461,2.165579462598544e-05,31.256158447265648,31.414331054687523,25.593316650390648,1000.5171875,3.988646517261244,2.0744824409484863,68.88999938964844,2024145N14087,2024,NI,BB,REMAL,2024-05-25 06:00:00+00:00,TS,18.2,89.6,30.0,991.0,newdelhi
2024-05-25 07:00:00+00:00,304.4061584472656,99986.2265625,298.682373046875,304.5948791503906,2.077728509902954,3.5323586463928223,80.00567626953125,2.0900466552120637e-05,31.256158447265648,31.444879150390648,25.532373046875023,999.862265625,4.0981109511102405,2.0188677310943604,68.54999542236328,2024145N14087,2024,NI,BB,REMAL,2024-05-25 06:00:00+00:00,TS,18.2,89.6,30.0,991.0,newdelhi
2024-05-25 08:00:00+00:00,304.4061584472656,99907.4296875,298.6590270996094,304.75701904296875,2.205930233001709,3.4657297134399414,80.13227844238281,2.085184860334266e-05,31.256158447265648,31.607019042968773,25.5090270996094,999.074296875,4.1082125845057575,1.75106942653656,68.5199966430664,2024145N14087,2024,NI,BB,REMAL,2024-05-25 09:00:00+00:00,TS,18.4,89.5,,, 
2024-05-25 09:00:00+00:00,304.4061584472656,99844.484375,298.78125,304.7716369628906,2.282308578491211,3.433964490890503,80.13304138183594,2.1164052668609656e-05,31.256158447265648,31.621636962890648,25.631250000000023,998.44484375,4.123232296651675,1.7866342067718506,64.72999572753906,2024145N14087,2024,NI,BB,REMAL,2024-05-25 09:00:00+00:00,TS,18.4,89.5,,, 
2024-05-25 10:00:00+00:00,304.4061584472656,99775.046875,298.8300476074219,304.2382507324219,2.192622661590576,2.952650785446167,74.99604034423828,2.102603684761561e-05,31.256158447265648,31.088250732421898,25.680047607421898,997.75046875,3.677735824786279,1.6684623956680298,67.33000183105469,2024145N14087,2024,NI,BB,REMAL,2024-05-25 09:00:00+00:00,TS,18.4,89.5,,, 
2024-05-25 11:00:00+00:00,304.4061584472656,99817.1171875,298.8197326660156,304.1291198730469,2.096649646759033,3.1493022441864014,75.56071472167969,2.116870018653572e-05,31.256158447265648,30.979119873046898,25.669732666015648,998.171171875,3.7833905913204737,1.672174334526062,67.2699966430664,2024145N14087,2024,NI,BB,REMAL,2024-05-25 12:00:00+00:00,TS,18.7,89.3,35.0,989.0,newdelhi
2024-05-25 12:00:00+00:00,304.4061584472656,99838.5078125,298.8294982910156,304.0638122558594,2.0707931518554688,3.401358127593994,75.95021057128906,2.152737943106331e-05,31.256158447265648,30.9138122558594,25.679498291015648,998.385078125,3.982137791428271,1.673105001449585,64.81999969482422,2024145N14087,2024,NI,BB,REMAL,2024-05-25 12:00:00+00:00,TS,18.7,89.3,35.0,989.0,newdelhi
2024-05-25 13:00:00+00:00,304.4061889648437,99895.1796875,298.91943359375,304.0186767578125,2.0634398460388184,3.671698093414306,76.22207641601562,2.208967271144502e-05,31.256188964843773,30.868676757812523,25.769433593750023,998.951796875,4.211787137000511,1.5818785429000854,64.88999938964844,2024145N14087,2024,NI,BB,REMAL,2024-05-25 12:00:00+00:00,TS,18.7,89.3,35.0,989.0,newdelhi
2024-05-25 14:00:00+00:00,304.4061584472656,99965.953125,299.0852355957031,303.5457763671875,2.080605983734131,3.893059492111206,76.28286743164062,2.254915307275951e-05,31.256158447265648,30.395776367187523,25.935235595703148,999.65953125,4.4141628276115314,1.5232573747634888,63.89999771118164,2024145N14087,2024,NI,BB,REMAL,2024-05-25 15:00:00+00:00,TS,18.9,89.2,35.0,989.0,newdelhi
2024-05-25 15:00:00+00:00,304.4061584472656,100044.3203125,299.0981750488281,303.0097351074219,2.1774344444274902,4.074498176574707,76.28714752197266,1.959611108759418e-05,31.256158447265648,29.859735107421898,25.948175048828148,1000.443203125,4.619822090804998,1.4022507667541504,59.84000015258789,2024145N14087,2024,NI,BB,REMAL,2024-05-25 15:00:00+00:00,TS,18.9,89.2,35.0,989.0,newdelhi
2024-05-25 16:00:00+00:00,304.4061584472656,100103.75,299.1359558105469,303.0113525390625,2.292043447494507,4.200305461883545,76.63069915771484,2.2072574211051688e-05,31.256158447265648,29.861352539062523,25.985955810546898,1001.0375,4.78497953374215,1.44548761844635,56.52999877929688,2024145N14087,2024,NI,BB,REMAL,2024-05-25 15:00:00+00:00,TS,18.9,89.2,35.0,989.0,newdelhi
2024-05-25 17:00:00+00:00,304.4061584472656,100115.8125,299.1571350097656,302.680419921875,2.449833869934082,4.29606819152832,76.8786392211914,2.1963633116683923e-05,31.256158447265648,29.530419921875023,26.007135009765648,1001.158125,4.945491673892255,1.5488189458847046,56.43999862670898,2024145N14087,2024,NI,BB,REMAL,2024-05-25 18:00:00+00:00,TS,19.2,89.2,40.0,988.0,newdelhi
2024-05-25 18:00:00+00:00,304.4061584472656,100088.1640625,299.1226501464844,302.54022216796875,2.6288602352142334,4.317183494567871,77.43479919433594,2.198593938373961e-05,31.256158447265648,29.390222167968773,25.9726501464844,1000.881640625,5.054599832040108,1.6866825819015503,57.09000015258789,2024145N14087,2024,NI,BB,REMAL,2024-05-25 18:00:00+00:00,TS,19.2,89.2,40.0,988.0,newdelhi
2024-05-25 19:00:00+00:00,304.4062194824219,100031.3515625,299.1036682128906,302.47979736328125,2.7883565425872803,4.346108436584473,77.87991333007812,2.2265508960117583e-05,31.256219482421898,29.329797363281276,25.953668212890648,1000.313515625,5.16367996211423,1.5271769762039185,56.90999984741211,2024145N14087,2024,NI,BB,REMAL,2024-05-25 18:00:00+00:00,TS,19.2,89.2,40.0,988.0,newdelhi
2024-05-25 20:00:00+00:00,304.4061889648437,99986.4921875,299.0507507324219,302.14459228515625,2.9321751594543457,4.3143486976623535,78.28007507324219,2.246769872726873e-05,31.256188964843773,28.994592285156276,25.900750732421898,999.864921875,5.216440917976735,1.314013123512268,56.89999771118164,2024145N14087,2024,NI,BB,REMAL,2024-05-25 21:00:00+00:00,TS,19.4,89.2,45.0,986.0,newdelhi
2024-05-25 21:00:00+00:00,304.4061889648437,99920.03125,299.05584716796875,302.0411376953125,3.112832546234131,4.281592845916748,78.74175262451172,2.271926132380031e-05,31.256188964843773,28.891137695312523,25.905847167968773,999.2003125,5.293558704605054,1.396540641784668,59.02000045776367,2024145N14087,2024,NI,BB,REMAL,2024-05-25 21:00:00+00:00,TS,19.4,89.2,45.0,986.0,newdelhi
2024-05-25 22:00:00+00:00,303.7154846191406,99893.859375,298.8918762207031,301.88934326171875,3.027031183242798,4.07177209854126,75.86014556884766,2.3678800062043592e-05,30.565484619140648,28.739343261718773,25.741876220703148,998.93859375,5.073681681657156,1.5552089214324951,50.77000045776367,2024145N14087,2024,NI,BB,REMAL,2024-05-25 21:00:00+00:00,TS,19.4,89.2,45.0,986.0,newdelhi
2024-05-25 23:00:00+00:00,303.7154846191406,99922.984375,298.9007263183594,301.9050598144531,2.993361473083496,4.245082378387451,76.34896850585938,2.3700516976532526e-05,30.565484619140648,28.755059814453148,25.7507263183594,999.22984375,5.194317790416394,1.6384865045547483,52.27999877929688,2024145N14087,2024,NI,BB,REMAL,2024-05-26 00:00:00+00:00,TS,19.6,89.2,50.0,984.0,newdelhi
2024-05-26 00:00:00+00:00,303.7154846191406,99941.09375,299.0143737792969,302.2759704589844,3.0140221118927,4.396565437316895,76.59734344482422,2.3942326151882295e-05,30.565484619140648,29.1259704589844,25.864373779296898,999.4109375,5.330489371116655,1.681259274482727,52.09000015258789,2024145N14087,2024,NI,BB,REMAL,2024-05-26 00:00:00+00:00,TS,19.6,89.2,50.0,984.0,newdelhi
2024-05-26 01:00:00+00:00,303.7154846191406,99994.1953125,298.97900390625,302.398681640625,3.0544228553771973,4.466171741485596,76.4969253540039,2.4653514628880657e-05,30.565484619140648,29.248681640625023,25.829003906250023,999.941953125,5.410747545755122,1.6264582872390747,55.43999862670898,2024145N14087,2024,NI,BB,REMAL,2024-05-26 00:00:00+00:00,TS,19.6,89.2,50.0,984.0,newdelhi
2024-05-26 02:00:00+00:00,303.7154846191406,100015.8046875,299.0342102050781,302.990234375,3.1595993041992188,4.518429756164551,76.59734344482422,2.3942326151882295e-05,30.565484619140648,29.840234375000023,25.884210205078148,1000.158046875,5.513553774516889,1.5382537841796875,49.77999877929688,2024145N14087,2024,NI,BB,REMAL,2024-05-26 03:00:00+00:00,TS,19.9,89.1,50.0,984.0,newdelhi
2024-05-26 03:00:00+00:00,303.7154846191406,100059.890625,298.9398803710937,303.075927734375,3.286892890930176,4.480162143707275,76.25950622558594,2.482599848008249e-05,30.565484619140648,29.925927734375023,25.789880371093773,1000.59890625,5.5565742783080925,1.4576610326766968,49.71999740600586,2024145N14087,2024,NI,BB,REMAL,2024-05-26 03:00:00+00:00,TS,19.9,89.1,50.0,984.0,newdelhi
2024-05-26 04:00:00+00:00,303.7154846191406,100065.21875,298.8637084960937,303.17254638671875,3.3649606704711914,4.396099090576172,76.42433166503906,2.476176268828567e-05,30.565484619140648,30.022546386718773,25.713708496093773,1000.6521875,5.536122065849215,1.3937389850616455,50.32999801635742,2024145N14087,2024,NI,BB,REMAL,2024-05-26 03:00:00+00:00,TS,19.9,89.1,50.0,984.0,newdelhi
2024-05-26 05:00:00+00:00,303.7154846191406,100051.765625,298.8160095214844,304.0121765136719,3.4921255111694336,4.3573150634765625,75.89915466308594,2.483503703842871e-05,30.565484619140648,30.862176513671898,25.6660095214844,1000.51765625,5.584007087044226,1.3485463857650757,50.57999801635742,2024145N14087,2024,NI,BB,REMAL,2024-05-26 06:00:00+00:00,TS,20.3,89.1,50.0,983.0,newdelhi
2024-05-26 06:00:00+00:00,303.7154846191406,100023.703125,298.6461486816406,304.48992919921875,3.6193151473999023,4.288263320922852,75.2607421875,2.498850881238468e-05,30.565484619140648,31.339929199218773,25.496148681640648,1000.23703125,5.611474355797294,1.382771372795105,52.09000015258789,2024145N14087,2024,NI,BB,REMAL,2024-05-26 06:00:00+00:00,TS,20.3,89.1,50.0,983.0,newdelhi
2024-05-26 07:00:00+00:00,303.7154235839844,99973.5859375,298.6651611328125,304.605712890625,3.720882177352905,4.2424187660217285,74.80205535888672,2.490716906322632e-05,30.5654235839844,31.455712890625023,25.515161132812523,999.735859375,5.642967407670881,1.238311529159546,50.80999755859375,2024145N14087,2024,NI,BB,REMAL,2024-05-26 06:00:00+00:00,TS,20.3,89.1,50.0,983.0,newdelhi
2024-05-26 08:00:00+00:00,303.7154235839844,99899.4375,298.57843017578125,304.9403381347656,3.813795328140259,4.240395545959473,74.6137924194336,2.4440418201265857e-05,30.5654235839844,31.790338134765648,25.428430175781276,998.994375,5.703156072836986,1.1523921489715576,60.98999786376953,2024145N14087,2024,NI,BB,REMAL,2024-05-26 09:00:00+00:00,TS,20.6,89.1,55.0,981.0,newdelhi
2024-05-26 09:00:00+00:00,303.7154235839844,99827.9453125,298.62060546875,305.01153564453125,3.8825771808624263,4.312894344329834,74.2771224975586,2.4182325432775546e-05,30.5654235839844,31.861535644531276,25.470605468750023,998.279453125,5.803056366321621,1.1507885456085205,51.43000030517578,2024145N14087,2024,NI,BB,REMAL,2024-05-26 09:00:00+00:00,TS,20.6,89.1,55.0,981.0,newdelhi
2024-05-26 10:00:00+00:00,303.7154235839844,99743.953125,298.78057861328125,304.35504150390625,3.129355907440185,4.452571868896484,71.27088928222656,2.394957846263424e-05,30.5654235839844,31.205041503906276,25.630578613281276,997.43953125,5.442266498722671,1.3316017389297483,49.68000030517578,2024145N14087,2024,NI,BB,REMAL,2024-05-26 09:00:00+00:00,TS,20.6,89.1,55.0,981.0,newdelhi
2024-05-26 11:00:00+00:00,303.7154846191406,99756.828125,298.7973937988281,304.2851257324219,2.9348855018615723,4.809676647186279,71.17163848876953,2.367112938372884e-05,30.565484619140648,31.135125732421898,25.647393798828148,997.56828125,5.634407010460489,1.508085012435913,49.84999847412109,2024145N14087,2024,NI,BB,REMAL,2024-05-26 12:00:00+00:00,TS,21.2,89.1,60.0,978.0,newdelhi
2024-05-26 12:00:00+00:00,303.7154541015625,99762.0,298.8638916015625,304.2742919921875,2.7636165618896484,5.215067863464356,71.01322937011719,2.3388503905152905e-05,30.565454101562523,31.124291992187523,25.713891601562523,997.62,5.902076695680042,1.576321721076965,49.81999969482422,2024145N14087,2024,NI,BB,REMAL,2024-05-26 12:00:00+00:00,TS,21.2,89.1,60.0,978.0,newdelhi
2024-05-26 13:00:00+00:00,303.7154541015625,99818.1875,298.9711303710937,304.26666259765625,2.7131567001342773,5.616403102874756,71.07662963867188,2.303312066942453e-05,30.565454101562523,31.116662597656276,25.821130371093773,998.181875,6.237403553840709,1.6014971733093262,52.28999710083008,2024145N14087,2024,NI,BB,REMAL,2024-05-26 12:00:00+00:00,TS,21.2,89.1,60.0,978.0,newdelhi
2024-05-26 14:00:00+00:00,303.7154541015625,99902.0546875,299.1087951660156,303.8717041015625,2.68377947807312,5.908672332763672,71.3703384399414,2.272057463414967e-05,30.565454101562523,30.721704101562523,25.958795166015648,999.020546875,6.489613318441502,1.4194221496582031,56.88999938964844,2024145N14087,2024,NI,BB,REMAL,2024-05-26 14:00:00+00:00,TS,21.5,89.0,,, 
2024-05-26 15:00:00+00:00,303.7154235839844,99978.1015625,299.0277099609375,303.249755859375,2.7046866416931152,6.151538848876953,71.662109375,2.297660103067756e-05,30.5654235839844,30.099755859375023,25.877709960937523,999.781015625,6.719877977984092,1.1676760911941528,51.369998931884766,2024145N14087,2024,NI,BB,REMAL,2024-05-26 15:00:00+00:00,TS,21.6,89.0,60.0,978.0,newdelhi
2024-05-26 16:00:00+00:00,303.7154846191406,100017.3515625,299.0834045410156,303.1908874511719,2.769296884536743,6.3582868576049805,71.84282684326172,2.312376818736084e-05,30.565484619140648,30.040887451171898,25.933404541015648,1000.173515625,6.935186875513675,1.2340525388717651,75.81999969482422,2024145N14087,2024,NI,BB,REMAL,2024-05-26 15:00:00+00:00,TS,21.6,89.0,60.0,978.0,newdelhi
2024-05-26 17:00:00+00:00,303.7154541015625,100027.2265625,299.0392761230469,302.8742370605469,2.927743673324585,6.5036725997924805,72.21504974365234,2.292324643349275e-05,30.565454101562523,29.724237060546898,25.889276123046898,1000.272265625,7.132281563566011,1.0817211866378784,51.59000015258789,2024145N14087,2024,NI,BB,REMAL,2024-05-26 18:00:00+00:00,TS,22.0,88.9,60.0,978.0,newdelhi
2024-05-26 18:00:00+00:00,303.7154846191406,100001.0,299.0413818359375,302.72662353515625,3.17020320892334,6.530693054199219,72.7854232788086,2.285406480950769e-05,30.565484619140648,29.576623535156276,25.891381835937523,1000.01,7.25948621832384,1.1313087940216064,67.04000091552734,2024145N14087,2024,NI,BB,REMAL,2024-05-26 18:00:00+00:00,TS,22.0,88.9,60.0,978.0,newdelhi
